time_s,outlet_mol_s,E_1_s,F
59.0000000000000,-2.54594618783324e-30,-5.13117852592105e-24,-3.79583080382021e-24
59.4999999999999,-3.91603022831938e-30,-7.89248818786356e-24,-7.05174748226553e-24
60.0000000000003,-5.62551620907736e-30,-1.13378389956486e-23,-1.18593292781472e-23
63.4572453141374,1.12690325431270e-29,2.27119559987284e-23,7.80222707752570e-24
66.9144906282744,5.24619852294059e-28,1.05733504236165e-21,1.87479593914207e-21
70.3717359424120,5.64085253363796e-28,1.13687482975136e-21,5.66775683844064e-21
73.8289812565492,-1.86388444407285e-26,-3.75653023615727e-20,-5.73032483544489e-20
77.2862265706872,-7.56204914147221e-26,-1.52407872374180e-19,-3.85695182437996e-19
80.7434718848245,1.90897189509491e-25,3.84740087654178e-19,1.59195488619644e-20
84.2007171989619,2.19821425958863e-24,4.43034886521860e-18,8.33939140859893e-18
87.6579625130996,4.01147420516882e-24,8.08484892462177e-18,2.99734458658150e-17
91.1152078272367,-2.81213030516649e-23,-5.66765421159296e-17,-5.40232559300040e-17
94.5724531413742,-2.21364990340780e-22,-4.46145833818279e-16,-9.23213407451005e-16
98.0296984555118,-7.02612473258165e-22,-1.41606686427840e-15,-4.14227646966220e-15
101.486943769649,-3.05960907031918e-22,-6.16643055315173e-16,-7.65606489191954e-15
104.944189083787,9.46532339012952e-21,1.90767049014753e-14,2.42544162662505e-14
108.401434397924,6.46053511765725e-20,1.30207618763123e-13,2.82310680498019e-13
111.858679712062,2.83700979181112e-19,5.71779709686560e-13,1.49578188143130e-12
115.315925026199,9.98414586725549e-19,2.01223557349910e-12,5.96256924615783e-12
118.773170340336,3.03003187711338e-18,6.10681976508404e-12,1.99973522584273e-11
122.230415654474,8.22390195162675e-18,1.65747058186571e-11,5.92051512793690e-11
125.687660968611,2.04049031712871e-17,4.11246716353868e-11,1.58945602445175e-10
129.144906282749,4.69740303307998e-17,9.46729105513802e-11,3.93688379788417e-10
132.602151596886,1.01421270671179e-16,2.04407559211800e-10,9.10685656107744e-10
136.059396911024,2.07073803861202e-16,4.17342935499225e-10,1.98545764830905e-09
139.516642225162,4.02419185563209e-16,8.11048046988739e-10,4.10888213237671e-09
142.973887539298,7.48330795065999e-16,1.50820898111598e-09,8.11800237872335e-09
146.431132853436,1.33748622691954e-15,2.69561102237022e-09,1.53848208829882e-08
149.888378167573,2.30608017908094e-15,4.64774516857437e-09,2.80787127735827e-08
153.345623481710,3.84797816754947e-15,7.75533396420559e-09,4.95189563799179e-08
156.802868795848,6.23108166767683e-15,1.25583143112913e-08,8.46335890366683e-08
160.260114109985,9.81555445759136e-15,1.97825714044905e-08,1.40538776834639e-07
163.717359424123,1.50733890615211e-14,3.03793735448725e-08,2.27249851396750e-07
167.174604738261,2.26085618154498e-14,4.55659932813133e-08,3.58530733191904e-07
170.631850052398,3.31768799149497e-14,6.68657077632632e-08,5.52882718990330e-07
174.089095366535,4.77045447090691e-14,9.61452117761921e-08,8.34667087855812e-07
177.546340680673,6.73044095966126e-14,1.35647384407543e-07,1.23534902135982e-06
181.003585994810,9.32889593968486e-14,1.88017448071052e-07,1.79484338407860e-06
184.460831308947,1.27179139865455e-13,2.56320763785710e-07,2.56293648449548e-06
187.918076623086,1.70708338625170e-13,3.44050854466255e-07,3.60075246646750e-06
191.375321937224,2.25821019858968e-13,4.55126653241669e-07,4.98222881331100e-06
194.832567251360,2.94665721917637e-13,5.93878390617358e-07,6.79556269950437e-06
198.289812565498,3.79582437575994e-13,7.65022160254033e-07,9.14458898044414e-06
201.747057879635,4.83084578727568e-13,9.73623570056726e-07,1.21500513824751e-05
205.204303193772,6.07835960484980e-13,1.22505135522032e-06,1.59507306738374e-05
208.661548507910,7.56623453007112e-13,1.52492225987795e-06,2.07043973712375e-05
212.118793822048,9.32326026418244e-13,1.87903864927562e-06,2.65885613225787e-05
215.576039136186,1.13788108213621e-12,2.29332065289181e-06,3.38009961457371e-05
219.033284450321,1.37624901830074e-12,2.77373474850805e-06,4.25600229172148e-05
222.490529764460,1.65037693513371e-12,3.32622061287187e-06,5.31045439620069e-05
225.947775078596,1.96316233470876e-12,3.95661796109196e-06,6.56938237287306e-05
229.405020392733,2.31741774742103e-12,4.67059525373362e-06,8.06070199592388e-05
232.862265706871,2.71583702934399e-12,5.47358177147139e-06,9.81424742023285e-05
236.319511021010,3.16096400130331e-12,6.37070440931071e-06,0.000118616775651244
239.776756335147,3.65516382783960e-12,7.36672999286598e-06,0.000142363616008834
243.234001649284,4.20059781129272e-12,8.46601447758013e-06,0.000169732456824026
246.691246963422,4.79919941092657e-12,9.67245461692858e-06,0.000201087025465338
250.148492277560,5.45265805828353e-12,1.09894553433851e-05,0.000236803671161054
253.605737591696,6.16240712547714e-12,1.24199055193473e-05,0.000277269622735860
257.062982905834,6.92961230239336e-12,1.39661545121896e-05,0.000322881163937156
260.520228219972,7.75516558135054e-12,1.56300000707613e-05,0.000374041747311356
263.977473534107,8.63967930510907e-12,1.74126763295611e-05,0.000431160066387111
267.434718848246,9.58350214225997e-12,1.93148860060288e-05,0.000494648162779347
270.891964162384,1.05866971513598e-11,2.13367561903257e-05,0.000564919512527010
274.349209476521,1.16490530249243e-11,2.34778610068260e-05,0.000642387075181860
277.806454790659,1.27700917651878e-11,2.57372370840795e-05,0.000727461408811684
281.263700104795,1.39491013987533e-11,2.81134494889278e-05,0.000820548925720453
284.720945418935,1.51851637103335e-11,3.06046476219405e-05,0.000922050358766330
288.178190733071,1.64771185753422e-11,3.32084933322198e-05,0.00103235920003835
291.635436047208,1.78235931630456e-11,3.59222197743338e-05,0.00115186011701365
295.092681361345,1.92230250503241e-11,3.87426779925037e-05,0.00128092755098111
298.549926675483,2.06736796642621e-11,4.16663720749390e-05,0.00141992445676111
302.007171989620,2.21736676973899e-11,4.46894942530532e-05,0.00156920116386644
305.464417303759,2.37209622723972e-11,4.78079594957568e-05,0.00172909435813789
308.921662617894,2.53134160240024e-11,5.10174399367841e-05,0.00189992618269072
312.378907932033,2.69487779140675e-11,5.43133987643953e-05,0.00208200345695768
315.836153246169,2.86247096210488e-11,5.76911232531800e-05,0.00227561701141132
319.293398560308,3.03388015300644e-11,6.11457569909344e-05,0.00248104113509677
322.750643874444,3.20885878296611e-11,6.46723303051499e-05,0.00269853313146578
326.207889188586,3.38715611275057e-11,6.82657897199292e-05,0.00292833297772951
329.665134502720,3.56851863447823e-11,7.19210259591831e-05,0.00317066308353450
333.122379816856,3.75269054673828e-11,7.56328835223269e-05,0.00342572811460324
336.579625130995,3.93941687728225e-11,7.93962236199692e-05,0.00369371494171461
340.036870445130,4.12844271592163e-11,8.32059087134947e-05,0.00397479267175379
